price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,lat,long,year_sold,house_age,renovated,season,year_built_encoded
625000.0,5,3.5,4010,6000,2.0,0,3,2,9,2560,1450.0,47.4928,-122.229,2015,18,0,2,5
770000.0,4,2.5,3560,6187,2.0,0,0,2,9,3560,0.0,47.5593,-122.016,2014,11,0,4,6
517000.0,3,2.25,1640,4635,1.5,0,0,2,8,1540,100.0,47.6793,-122.319,2014,84,0,4,2
238000.0,1,1.0,530,6350,1.0,0,0,4,5,530,0.0,47.6946,-122.357,2014,73,0,3,3
234550.0,3,1.0,1990,15375,1.0,0,0,2,7,1140,850.0,47.4778,-122.288,2014,68,0,4,3
230500.0,3,2.25,1690,7245,1.0,0,2,2,7,1160,530.0,47.3505,-122.305,2014,41,0,4,4
585000.0,5,2.5,2670,16777,1.5,0,0,3,7,1620,1050.0,47.7015,-122.301,2014,94,0,3,1
733000.0,4,1.75,1930,3876,1.5,0,0,4,7,1450,480.0,47.6604,-122.324,2014,90,0,3,2
357950.0,2,1.0,810,3880,1.0,0,0,2,7,810,0.0,47.6631,-122.365,2014,62,0,4,3
377500.0,4,2.5,2640,10720,2.0,0,0,2,8,2640,0.0,47.4485,-122.278,2014,15,0,1,5
475000.0,4,2.5,2320,10046,2.0,0,0,2,7,2320,0.0,47.5406,-121.887,2015,9,0,1,6
399000.0,3,1.75,2170,73616,1.0,0,0,2,7,2170,0.0,47.2881,-122.086,2015,7,0,2,6
400000.0,5,2.25,2070,10488,1.0,0,0,3,7,1080,990.0,47.6095,-122.122,2014,56,0,4,3
440000.0,2,1.0,800,4850,1.0,0,0,3,7,800,0.0,47.6639,-122.364,2014,70,0,2,3
366400.0,4,2.25,2040,14383,1.0,0,0,3,8,1270,770.0,47.3849,-122.163,2015,38,0,1,4
375950.0,3,1.75,1480,7560,1.0,0,0,2,6,1100,380.0,47.6985,-122.364,2014,94,1,3,1
780000.0,3,2.75,1970,2600,2.5,0,0,2,8,1970,0.0,47.663,-122.335,2014,90,1,3,2
705000.0,4,2.5,2650,4316,1.5,0,0,2,8,1520,1130.0,47.5866,-122.389,2014,109,1,2,1
311000.0,3,2.75,1400,7880,1.0,0,0,2,7,1000,400.0,47.5095,-122.193,2014,33,0,4,5
725000.0,5,3.75,3360,6000,2.0,0,0,2,8,2640,720.0,47.558,-122.277,2014,51,1,4,4
1890000.0,4,4.25,4285,9345,2.0,0,0,2,10,4285,0.0,47.6332,-122.199,2014,1,0,1,6
260000.0,3,2.25,1610,7423,2.0,0,0,3,7,1610,0.0,47.3713,-122.091,2015,25,0,2,5
356000.0,4,2.5,2470,5074,2.0,0,0,2,8,2470,0.0,47.3457,-122.041,2015,11,0,2,6
445000.0,3,1.0,1260,8910,1.0,0,0,3,7,1260,0.0,47.7,-122.375,2014,65,0,1,3
760250.0,5,2.75,2540,8250,1.0,0,0,3,7,1440,1100.0,47.5875,-122.24,2014,61,0,4,3
572000.0,2,2.0,1870,5143,1.0,0,0,2,8,1870,0.0,47.7142,-122.033,2015,10,0,2,6
970000.0,3,2.25,3060,9950,1.5,0,1,3,9,1810,1250.0,47.57899999999999,-122.284,2014,84,0,3,2
535500.0,3,1.5,1730,40250,2.0,0,0,3,8,1730,0.0,47.7499,-122.111,2014,31,0,3,5
745000.0,3,1.75,1490,9800,1.0,0,0,3,7,1140,350.0,47.584,-122.198,2014,67,0,2,3
355000.0,4,2.5,2040,8265,2.0,0,0,2,7,2040,0.0,47.4973,-122.341,2014,18,0,3,5
333000.0,4,2.5,2690,5505,2.0,0,0,2,8,2690,0.0,47.3666,-122.119,2015,11,0,2,6
432000.0,3,1.75,1550,8134,1.0,0,0,3,7,1550,0.0,47.6136,-122.121,2015,56,0,2,3
625000.0,3,1.0,1800,4800,1.0,0,1,3,9,900,900.0,47.5672,-122.372,2014,87,0,4,2
174000.0,2,1.0,900,13531,1.0,0,0,2,6,900,0.0,47.2616,-122.251,2014,35,0,3,4
740000.0,4,2.0,2800,8540,1.0,0,0,3,8,1730,1070.0,47.6869,-122.126,2015,38,0,2,4
518000.0,3,1.75,1830,4500,1.5,0,0,3,7,1830,0.0,47.676,-122.308,2014,105,0,4,1
539000.0,3,1.75,1380,3225,1.0,0,0,3,7,940,440.0,47.6652,-122.338,2015,100,0,2,1
575000.0,3,2.75,1990,9600,1.0,0,0,2,8,1530,460.0,47.532,-122.05,2015,37,0,2,4
530000.0,2,1.75,1170,976,2.0,0,0,2,9,780,390.0,47.6192,-122.316,2015,5,0,1,6
242025.0,4,1.75,1400,54014,1.5,0,0,3,7,1400,0.0,47.4153,-122.184,2014,79,0,3,2
1030000.0,4,2.5,2620,11200,1.0,0,0,3,8,1770,850.0,47.5876,-122.193,2015,53,0,2,4
230000.0,3,1.0,880,7500,1.0,0,0,2,7,880,0.0,47.3837,-122.307,2014,36,0,3,4
350000.0,4,2.5,2260,7500,1.0,0,0,2,8,1460,800.0,47.4645,-122.196,2015,50,0,1,4
595000.0,3,1.0,1300,11520,1.0,0,0,2,6,1300,0.0,47.6829,-122.195,2015,57,0,2,3
440000.0,3,1.75,1450,6829,1.0,0,0,2,8,1450,0.0,47.7222,-122.108,2014,31,0,3,5
550000.0,3,1.0,1110,6000,1.0,0,0,2,7,1110,0.0,47.6461,-122.357,2015,111,0,1,1
940000.0,4,2.25,1890,5940,1.0,0,2,2,9,1470,420.0,47.6316,-122.303,2014,51,0,2,4
375000.0,3,1.5,1100,1751,2.0,0,0,2,8,940,160.0,47.5927,-122.306,2014,7,0,2,6
567500.0,2,1.5,1350,4592,1.0,0,0,2,7,1070,280.0,47.6511,-122.405,2014,75,0,1,2
735000.0,3,2.5,3020,50800,1.0,0,0,4,8,1510,1510.0,47.5529,-122.026,2014,46,0,4,4
381800.0,4,2.0,1530,5250,1.0,0,0,2,7,1110,420.0,47.7336,-122.339,2014,33,0,4,5
313000.0,3,1.75,2190,8000,1.0,0,0,3,8,2190,0.0,47.3098,-122.381,2014,47,0,2,4
618080.0,3,2.5,2030,6500,2.0,0,0,2,8,2030,0.0,47.5654,-122.092,2014,26,0,2,5
325000.0,3,2.25,2480,8755,2.0,0,0,2,8,2480,0.0,47.4543,-122.125,2014,35,0,4,4
242000.0,4,1.0,2240,7620,1.0,0,0,2,7,1120,1120.0,47.5089,-122.346,2014,48,0,3,4
364000.0,2,1.5,1650,7311,1.0,0,0,2,7,860,790.0,47.7772,-122.357,2014,36,0,1,4
545000.0,3,1.75,1700,5750,1.5,0,1,4,7,1450,250.0,47.5643,-122.38,2014,89,0,3,2
1090000.0,4,2.75,3010,10830,2.0,0,3,3,9,3010,0.0,47.7005,-122.232,2014,34,0,3,4
660000.0,4,2.5,2550,10000,1.0,0,0,2,8,1290,1260.0,47.6208,-122.141,2014,50,0,2,4
845000.0,4,2.5,2880,35610,1.0,0,0,2,10,2880,0.0,47.6911,-122.054,2014,25,0,4,5
417000.0,4,2.0,2090,4000,1.0,0,0,2,6,1060,1030.0,47.5893,-122.299,2014,107,0,4,1
213800.0,2,1.0,740,5200,1.0,0,0,3,5,740,0.0,47.4934,-122.173,2015,63,0,2,3
400000.0,2,1.75,960,6200,1.0,0,0,3,7,960,0.0,47.5551,-122.396,2014,68,0,4,3
759950.0,4,3.5,2100,7560,2.0,0,0,4,8,2100,0.0,47.7076,-122.356,2015,10,0,2,6
710000.0,3,1.75,1650,10250,1.0,0,0,4,8,1650,0.0,47.6118,-122.169,2014,51,0,3,4
515000.0,4,2.5,2280,14810,1.0,0,0,4,8,1500,780.0,47.5392,-122.186,2014,37,0,4,4
638000.0,3,2.0,1660,3729,1.0,0,0,4,7,970,690.0,47.5741,-122.414,2014,92,0,3,2
583800.0,3,2.5,2480,6600,2.0,0,0,2,8,2480,0.0,47.6313,-122.008,2014,12,0,3,6
309500.0,3,1.0,1250,7320,1.0,0,0,2,7,1250,0.0,47.5074,-122.163,2014,46,0,4,4
1960000.0,4,4.0,4430,31353,2.0,0,0,2,12,4430,0.0,47.6422,-122.157,2015,17,0,2,5
410000.0,4,2.0,1970,10500,1.0,0,0,2,8,1820,150.0,47.479,-122.356,2014,53,0,3,4
635000.0,4,2.5,3080,35430,2.0,0,0,2,9,3080,0.0,47.6325,-121.97,2014,17,0,3,5
648000.0,5,2.25,2410,12000,2.0,0,0,3,8,2410,0.0,47.5434,-122.175,2015,42,0,2,4
932808.0,5,4.5,4690,6705,2.0,0,0,2,10,3450,1240.0,47.5539,-122.108,2014,19,0,1,5
835000.0,2,2.0,2280,6815,1.0,0,0,2,8,2280,0.0,47.7103,-122.027,2014,12,0,3,6
469775.0,2,1.75,1530,7020,1.0,0,0,2,7,1030,500.0,47.6465,-122.395,2014,72,0,3,3
587000.0,5,3.5,3610,52595,2.0,0,0,3,7,3610,0.0,47.6832,-121.907,2014,25,0,3,5
677915.0,3,2.0,1740,3600,1.0,0,0,4,7,990,750.0,47.6448,-122.358,2014,91,0,3,2
1080000.0,4,3.0,3600,9200,1.0,0,4,3,9,2100,1500.0,47.5866,-122.116,2014,38,0,2,4
671000.0,4,3.0,3130,5700,1.5,0,0,2,7,1750,1380.0,47.6811,-122.283,2014,61,0,3,3
695000.0,5,3.25,3940,9780,2.0,0,0,2,9,3940,0.0,47.5435,-121.888,2014,7,0,4,6
205000.0,4,2.0,2200,13320,1.0,0,0,2,6,1100,1100.0,47.481,-122.292,2014,70,0,3,3
350000.0,4,1.0,1510,7200,1.5,0,0,3,7,1510,0.0,47.761,-122.307,2015,60,0,2,3
313999.0,4,2.25,1870,4198,2.0,0,0,2,7,1870,0.0,47.3657,-122.021,2014,6,0,4,6
452000.0,2,1.75,1660,11747,1.0,0,0,2,7,830,830.0,47.7661,-122.306,2015,34,0,2,5
495500.0,3,2.5,2010,57934,1.0,0,0,2,7,2010,0.0,47.6262,-121.96,2015,37,0,2,4
288000.0,3,1.0,1410,40500,1.0,0,0,3,7,1410,0.0,47.3199,-122.1,2014,53,0,1,4
227490.0,3,1.75,1820,7194,1.0,0,0,3,7,1820,0.0,47.3352,-122.307,2015,48,0,1,4
470950.0,3,2.5,2560,16420,2.0,0,0,3,8,2560,0.0,47.6916,-121.916,2014,25,0,4,5
735000.0,4,2.75,2450,4187,2.0,0,1,2,8,2450,0.0,47.5471,-122.016,2014,4,0,3,6
730000.0,7,2.75,3110,4400,1.5,0,0,4,7,2010,1100.0,47.6684,-122.319,2014,100,0,4,1
412000.0,3,2.5,2210,7000,2.0,0,0,3,8,2210,0.0,47.4377,-122.132,2014,29,0,1,5
1300000.0,5,3.75,4450,7680,2.0,0,0,2,9,3460,990.0,47.6418,-122.392,2015,5,0,2,6
2000000.0,3,2.5,3490,21064,1.0,1,4,2,10,2290,1200.0,47.6092,-122.073,2015,47,0,2,4
740000.0,4,2.5,3360,15091,2.0,0,0,2,9,3360,0.0,47.6649,-122.135,2014,17,0,3,5
385000.0,2,1.0,770,7554,1.0,0,0,2,6,770,0.0,47.7057,-122.36,2014,68,0,4,3
670000.0,3,2.5,1800,4763,2.0,0,0,2,7,1240,560.0,47.646,-122.362,2014,29,0,4,5
500000.0,4,2.5,2900,5760,1.0,0,0,3,8,1660,1240.0,47.55,-122.272,2015,56,0,2,3
669888.0,4,2.75,2550,7591,2.0,0,0,2,9,2550,0.0,47.5302,-122.147,2014,25,0,4,5
405000.0,3,2.75,1310,7300,1.0,0,0,2,7,1310,0.0,47.6016,-122.123,2014,57,0,3,3
518000.0,3,1.5,1430,8000,1.0,0,0,3,7,1430,0.0,47.5874,-122.136,2014,58,0,2,3
280000.0,4,1.0,1880,6288,1.0,0,0,2,7,1120,760.0,47.5101,-122.259,2014,40,0,4,4
435000.0,3,2.5,1600,2375,2.0,0,0,2,7,1600,0.0,47.5531,-121.996,2014,9,0,3,6
209900.0,2,2.0,1180,3003,2.0,0,0,2,6,1180,0.0,47.3491,-122.02,2015,10,0,1,6
230000.0,3,1.75,1400,6956,1.0,0,0,3,7,1400,0.0,47.4233,-122.198,2014,57,0,3,3
495200.0,5,2.25,2710,22120,1.0,0,0,2,7,1410,1300.0,47.7642,-122.195,2014,59,0,1,3
900000.0,4,2.5,3510,6745,2.0,0,0,2,10,3510,0.0,47.6016,-122.074,2015,17,0,2,5
335000.0,3,2.0,1410,44866,1.0,0,0,3,7,1410,0.0,47.3273,-122.37,2015,30,0,2,5
379500.0,4,2.25,2120,53578,2.0,0,1,3,7,2120,0.0,47.2041,-122.021,2014,29,0,4,5
475000.0,3,1.0,1270,8000,1.0,0,0,3,6,1270,0.0,47.6175,-122.118,2014,55,0,3,3
520000.0,3,2.0,1670,8800,1.0,0,0,3,7,1150,520.0,47.6096,-122.132,2014,53,0,4,4
515000.0,4,2.5,1800,4338,2.0,0,0,2,8,1800,0.0,47.5962,-122.015,2015,14,0,1,6
269900.0,3,2.25,1740,9672,1.0,0,0,3,7,1110,630.0,47.4149,-122.181,2014,51,0,3,4
458500.0,3,1.5,1280,1920,1.5,0,0,2,7,1280,0.0,47.6117,-122.301,2015,110,1,2,1
890000.0,4,2.0,1480,11171,1.5,0,0,3,6,1480,0.0,47.5849,-122.051,2015,68,0,2,3
2540000.0,5,3.25,3730,10626,1.0,0,4,3,10,3730,0.0,47.624,-122.221,2014,51,0,3,4
325000.0,2,1.0,900,8374,1.0,0,0,2,7,900,0.0,47.7282,-122.225,2014,30,0,3,5
370000.0,3,2.5,2490,4244,2.0,0,0,2,9,2490,0.0,47.3705,-122.131,2014,9,0,3,6
450000.0,2,2.0,1510,4908,1.0,0,0,2,8,1510,0.0,47.7196,-122.024,2014,8,0,4,6
800000.0,4,2.5,2900,18303,2.0,0,0,3,10,2900,0.0,47.5981,-122.03,2015,21,0,2,5
676000.0,3,2.5,2240,3825,2.0,0,0,2,7,2240,0.0,47.6786,-122.389,2014,19,0,1,5
158000.0,3,1.5,990,8925,1.0,0,0,3,7,990,0.0,47.3294,-122.331,2014,52,0,4,4
583000.0,4,2.5,2660,4000,2.0,0,0,2,8,2660,0.0,47.6876,-122.038,2014,13,0,2,6
150000.0,2,1.0,870,5700,1.0,0,0,3,6,870,0.0,47.49800000000001,-122.17,2014,57,0,1,3
555000.0,4,2.75,2170,7140,1.0,0,0,2,8,1290,880.0,47.691,-122.113,2014,37,0,4,4
355000.0,3,1.75,2040,8173,1.0,0,0,2,7,1470,570.0,47.7439,-122.333,2014,56,0,3,3
375000.0,4,1.5,1770,6650,1.0,0,0,2,7,1770,0.0,47.6011,-122.124,2014,56,0,4,3
227000.0,3,1.75,2380,12681,1.0,0,0,0,6,1380,1000.0,47.5294,-122.279,2014,96,0,3,1
335000.0,4,2.0,2030,103672,1.0,0,0,3,7,2030,0.0,47.1647,-121.973,2014,45,0,3,4
686500.0,2,1.75,1390,5025,1.5,0,0,3,8,1390,0.0,47.6701,-122.288,2015,87,0,1,2
410000.0,3,1.75,1530,26642,1.0,0,0,2,7,1180,350.0,47.7422,-122.097,2014,26,0,4,5
562500.0,3,2.5,2030,7549,1.0,0,0,2,8,2030,0.0,47.6187,-122.044,2015,27,0,2,5
345000.0,4,2.5,2390,6976,2.0,0,0,2,7,2390,0.0,47.4807,-122.182,2014,11,0,4,6
627500.0,4,2.5,2540,11500,1.0,0,0,3,8,1640,900.0,47.5609,-122.15,2015,36,0,2,4
335000.0,3,2.25,1870,5876,2.0,0,0,2,7,1870,0.0,47.3779,-122.045,2015,29,0,2,5
590000.0,3,1.0,1610,58370,1.0,0,0,2,7,1610,0.0,47.6718,-122.044,2015,37,0,2,4
252000.0,3,2.0,1420,6788,2.0,0,0,2,7,1420,0.0,47.2887,-122.351,2014,24,0,3,5
498000.0,3,2.0,1620,8400,1.0,0,0,2,7,1180,440.0,47.6574,-122.128,2014,46,0,3,4
209950.0,3,1.5,2290,9600,1.0,0,0,3,7,2290,0.0,47.3643,-122.111,2015,48,0,2,4
610000.0,3,1.75,1110,10402,1.0,0,0,3,7,1110,0.0,47.5676,-122.177,2015,48,0,1,4
500000.0,4,1.0,1440,7100,1.5,0,0,2,7,1440,0.0,47.6725,-122.396,2014,108,0,3,1
850000.0,3,3.5,3070,7050,1.0,0,3,2,8,1570,1500.0,47.7076,-122.276,2015,87,1,1,2
689000.0,4,2.5,2440,11700,1.0,0,0,4,8,1480,960.0,47.5606,-122.184,2015,54,0,1,4
470000.0,4,2.0,2410,4680,2.0,0,0,2,9,2410,0.0,47.6234,-122.113,2014,40,0,4,4
640000.0,3,3.0,2270,5175,2.0,0,0,2,9,2130,140.0,47.51600000000001,-122.203,2014,12,0,2,6
290000.0,4,1.75,2340,7200,1.0,0,0,2,8,1590,750.0,47.497,-122.369,2014,54,0,3,3
258500.0,3,2.5,1800,9000,2.0,0,0,2,7,1800,0.0,47.3186,-122.331,2014,31,0,1,5
1100000.0,4,3.5,2210,7597,1.0,0,0,3,9,1550,660.0,47.5816,-122.197,2014,37,1,3,4
420000.0,3,1.75,1820,22320,1.0,0,0,2,7,1250,570.0,47.6441,-121.96,2014,37,0,2,4
230000.0,3,1.0,1190,9083,1.0,0,0,2,7,1190,0.0,47.4116,-122.293,2014,59,0,4,3
252000.0,3,1.5,1400,6865,1.0,0,0,3,7,1400,0.0,47.3639,-122.048,2015,29,0,2,5
515000.0,3,2.5,2600,4506,2.0,0,0,2,8,2600,0.0,47.7353,-122.222,2014,11,0,3,6
425000.0,2,1.0,910,4635,1.0,0,0,3,6,910,0.0,47.675,-122.393,2014,109,0,3,1
390000.0,2,1.0,860,5160,1.0,0,0,3,7,860,0.0,47.6823,-122.388,2014,105,0,4,1
561500.0,4,2.25,2310,9800,1.0,0,0,2,8,1780,530.0,47.6657,-122.178,2014,46,0,4,4
545000.0,4,2.25,1890,7210,1.0,0,0,2,8,1890,0.0,47.6342,-122.117,2015,48,0,2,4
2410000.0,5,2.5,4600,23250,1.5,0,1,2,9,3600,1000.0,47.62300000000001,-122.218,2015,97,1,2,1
425000.0,2,1.0,880,6413,1.0,0,0,2,7,880,0.0,47.573,-122.395,2014,64,0,3,3
313100.0,3,2.0,1730,12821,1.0,0,0,2,8,1730,0.0,47.353,-122.272,2015,21,0,2,5
780000.0,4,3.5,3910,59863,2.0,0,0,3,10,2490,1420.0,47.4846,-122.067,2014,27,0,3,5
345500.0,4,2.5,2160,9682,2.0,0,0,2,8,2160,0.0,47.4106,-122.204,2014,15,0,1,5
243000.0,3,1.75,1200,8034,1.0,0,0,4,7,1200,0.0,47.4135,-122.18,2015,40,0,1,4
281000.0,2,1.0,1280,12500,1.0,0,0,2,7,1060,220.0,47.4833,-122.237,2014,63,0,1,3
747000.0,3,1.75,2560,4800,1.0,0,0,2,7,1280,1280.0,47.6207,-122.295,2014,103,0,4,1
559950.0,4,2.5,2650,7200,2.0,0,0,2,8,2250,400.0,47.7317,-122.354,2014,35,0,3,4
577288.0,4,2.75,2870,7200,2.0,0,0,2,9,2870,0.0,47.5688,-122.317,2014,6,0,4,6
575000.0,2,1.0,1230,2726,1.5,0,0,2,7,880,350.0,47.6815,-122.359,2014,94,0,4,1
287000.0,3,1.0,1450,6000,1.0,0,0,3,7,1450,0.0,47.5238,-122.287,2014,61,0,2,3
1150000.0,4,3.75,3180,9889,2.0,0,0,2,9,2500,680.0,47.6853,-122.204,2014,2,0,4,6
335000.0,2,1.0,1800,8900,1.0,0,0,2,6,900,900.0,47.51,-122.323,2015,70,0,2,3
375000.0,4,2.25,2020,12500,2.0,0,0,1,8,2020,0.0,47.5403,-122.175,2015,49,0,1,4
287000.0,4,2.25,1980,7081,1.0,0,0,2,7,1470,510.0,47.3669,-122.288,2015,38,0,1,4
320000.0,5,3.0,2970,7000,1.0,0,0,2,8,1810,1160.0,47.3079,-122.341,2015,36,0,1,4
425000.0,4,2.5,2270,4400,2.0,0,0,2,7,2270,0.0,47.5381,-121.888,2014,8,0,3,6
550000.0,3,1.0,1630,6009,1.0,0,3,3,8,1630,0.0,47.69300000000001,-122.383,2014,60,0,3,3
135000.0,3,1.0,1520,8450,1.0,0,0,1,6,1120,400.0,47.328,-122.337,2014,53,0,1,4
695000.0,3,1.75,2080,5687,1.5,0,0,3,8,2080,0.0,47.5776,-122.289,2014,90,0,3,2
210000.0,4,1.75,2180,28710,1.0,0,0,2,8,1180,1000.0,47.405,-122.288,2014,64,0,2,3
518000.0,4,1.75,1780,8768,1.0,0,0,3,7,1050,730.0,47.7085,-122.283,2014,63,0,1,3
750000.0,4,3.5,3050,7020,2.0,0,3,2,9,2050,1000.0,47.57100000000001,-122.374,2014,30,0,4,5
515000.0,3,1.75,1490,12000,1.0,0,0,3,7,1490,0.0,47.569,-122.175,2014,58,0,1,3
344500.0,4,2.75,1800,5453,1.0,0,0,2,7,1050,750.0,47.4632,-122.209,2014,12,0,2,6
470000.0,3,1.5,1760,6723,1.0,0,0,2,7,1160,600.0,47.5514,-122.266,2014,56,0,3,3
606150.0,4,1.75,1770,9848,1.0,0,0,2,8,1370,400.0,47.6208,-122.099,2014,47,0,4,4
292000.0,4,2.75,2910,7712,1.0,0,0,2,7,1600,1310.0,47.2842,-122.198,2014,16,0,4,5
450000.0,3,2.5,2880,426452,2.0,0,3,2,7,2880,0.0,47.2485,-122.101,2015,36,0,2,4
765000.0,4,2.5,3190,38119,2.0,0,0,2,9,3190,0.0,47.6698,-122.044,2014,26,0,3,5
425000.0,2,1.0,540,2500,1.0,0,0,2,5,540,0.0,47.6729,-122.383,2015,110,0,2,1
505000.0,4,2.5,3170,5340,2.0,0,0,2,7,3170,0.0,47.4911,-122.138,2015,15,0,1,5
382000.0,3,2.0,1360,4840,1.5,0,0,2,8,1360,0.0,47.5487,-122.376,2014,78,0,4,2
475000.0,3,1.75,1870,25157,2.0,0,0,2,7,1870,0.0,47.695,-121.915,2014,36,0,3,4
355000.0,3,1.5,1370,4790,2.0,0,0,3,7,1370,0.0,47.7253,-122.164,2015,33,0,2,5
452500.0,4,2.5,2460,6454,2.0,0,0,2,7,2460,0.0,47.5381,-121.89,2015,9,0,1,6
245000.0,4,2.0,1580,8000,1.0,0,0,2,7,1040,540.0,47.3467,-122.304,2014,47,0,2,4
415000.0,1,1.0,700,2550,1.0,0,0,2,6,700,0.0,47.6783,-122.383,2015,61,0,2,3
363500.0,4,1.75,2180,9702,1.0,0,0,4,7,1090,1090.0,47.4973,-122.268,2014,52,0,4,4
650000.0,4,2.5,2630,28298,2.0,0,0,2,8,2630,0.0,47.6314,-121.968,2015,19,0,2,5
290000.0,4,2.5,2050,9015,2.0,0,0,3,7,2050,0.0,47.4357,-122.168,2015,42,0,1,4
316000.0,4,2.5,2320,7379,2.0,0,0,2,8,2320,0.0,47.3432,-122.316,2014,27,0,4,5
199950.0,2,1.0,700,5200,1.0,0,0,4,5,700,0.0,47.4924,-122.174,2014,62,0,3,3
449950.0,4,2.25,3490,8400,1.5,0,0,3,8,3490,0.0,47.4513,-122.128,2015,39,0,2,4
361550.0,3,1.75,1160,257875,1.0,0,0,1,7,1160,0.0,47.4655,-122.072,2015,35,0,2,4
824000.0,4,3.5,3650,57538,2.0,0,0,2,10,3650,0.0,47.7711,-122.041,2014,18,0,4,5
537000.0,3,1.75,1550,10050,1.0,0,0,4,7,1550,0.0,47.6345,-122.123,2015,58,0,1,3
229950.0,3,1.75,1170,11960,1.0,0,0,3,7,1170,0.0,47.3279,-122.136,2015,46,0,2,4
500000.0,2,1.0,1630,12059,1.0,0,0,2,7,1270,360.0,47.7228,-122.314,2015,68,0,2,3
495000.0,3,1.75,1890,6557,1.0,0,0,2,8,1890,0.0,47.7032,-122.286,2014,47,0,4,4
149500.0,3,1.0,1010,9450,1.0,0,0,3,7,1010,0.0,47.3592,-122.315,2014,55,0,3,3
317000.0,3,1.0,1270,8925,1.0,0,0,4,7,1270,0.0,47.5124,-122.165,2015,60,0,2,3
395000.0,1,1.0,790,3000,1.0,0,0,2,6,790,0.0,47.6544,-122.386,2015,62,0,2,3
360000.0,4,3.0,2580,6740,2.0,0,0,2,8,2580,0.0,47.4296,-122.185,2015,16,0,1,5
570000.0,4,2.5,2290,6738,2.0,0,0,2,8,2290,0.0,47.5714,-122.005,2014,18,0,3,5
320000.0,4,2.5,3490,5000,2.0,0,0,2,8,3490,0.0,47.3772,-122.127,2014,11,0,3,6
320000.0,3,1.75,1510,30185,1.5,0,0,2,7,1510,0.0,47.4118,-122.089,2014,38,0,4,4
268000.0,5,2.5,2400,4564,2.0,0,0,2,7,2400,0.0,47.369,-122.126,2015,11,0,2,6
191000.0,2,1.0,900,3400,1.0,0,0,4,6,900,0.0,47.5269,-122.314,2014,109,0,3,1
400000.0,2,1.0,1270,7440,1.0,0,0,3,7,910,360.0,47.5285,-122.372,2014,65,0,3,3
515000.0,2,1.0,1050,5000,1.0,0,0,4,7,1050,0.0,47.6699,-122.369,2014,107,0,3,1
610000.0,4,2.5,2950,9010,2.0,0,0,2,9,2950,0.0,47.53100000000001,-121.86,2015,11,0,2,6
538000.0,2,1.75,1850,3060,1.0,0,0,2,7,1060,790.0,47.6821,-122.308,2014,85,1,4,2
335000.0,4,2.25,2400,8592,2.0,0,0,2,8,2400,0.0,47.4383,-122.193,2015,37,0,1,4
302000.0,5,1.75,2360,8642,1.5,0,0,4,7,2060,300.0,47.7617,-122.335,2015,89,0,1,2
787500.0,4,1.75,1580,9382,1.0,0,0,2,7,1080,500.0,47.6353,-122.232,2014,51,0,3,4
420000.0,3,1.0,1790,7055,1.0,0,0,4,8,1520,270.0,47.718,-122.355,2014,77,0,1,2
560000.0,3,2.5,2840,216493,2.0,0,0,2,9,2840,0.0,47.702,-121.892,2014,23,0,4,5
535000.0,3,2.5,1970,6634,2.0,0,0,2,8,1970,0.0,47.5759,-122.012,2015,26,0,2,5
760000.0,5,2.0,3920,5250,1.5,0,0,4,7,2560,1360.0,47.5798,-122.294,2014,104,0,1,1
242500.0,3,1.75,1550,1905,2.0,0,0,2,7,1550,0.0,47.4331,-122.195,2014,9,0,4,6
1310000.0,6,3.0,2980,7200,1.5,0,1,2,8,2980,0.0,47.6366,-122.362,2015,104,0,1,1
235000.0,3,1.0,1270,7153,1.0,0,0,4,6,1270,0.0,47.4815,-122.226,2014,65,0,4,3
598780.0,4,2.25,3040,12160,1.0,0,0,3,7,1520,1520.0,47.5911,-122.133,2015,52,0,1,4
343000.0,2,1.0,1110,9920,1.0,0,0,4,6,700,410.0,47.5454,-122.192,2015,73,0,2,3
145000.0,2,1.0,800,8125,1.0,0,0,2,6,800,0.0,47.6836,-122.174,2014,50,0,4,4
291970.0,1,1.0,680,21727,1.0,0,0,2,5,680,0.0,47.44600000000001,-122.175,2015,63,1,1,3
1750000.0,4,2.5,3910,22710,1.5,0,0,2,8,3910,0.0,47.6295,-122.217,2014,106,1,3,1
727000.0,4,3.0,3150,9703,2.0,0,0,2,9,3150,0.0,47.5962,-122.018,2014,13,0,3,6
166000.0,1,1.0,1120,17332,1.0,0,0,2,7,1120,0.0,47.2972,-122.267,2014,26,0,4,5
400000.0,3,2.5,2970,23100,1.0,0,0,2,7,1510,1460.0,47.7735,-122.133,2014,47,0,3,4
599000.0,3,2.5,2970,23100,1.0,0,0,2,7,1510,1460.0,47.7735,-122.133,2015,48,0,1,4
165000.0,3,1.0,1150,19200,1.0,0,0,3,5,1150,0.0,47.2756,-122.27,2014,106,0,3,1
542000.0,3,2.5,1990,15985,1.0,0,0,2,8,1540,450.0,47.6205,-122.141,2014,50,0,4,4
214000.0,3,1.0,1020,9147,1.0,0,0,3,6,1020,0.0,47.3127,-122.002,2014,114,1,4,0
718000.0,3,2.5,2070,7200,2.0,0,0,2,8,2070,0.0,47.6946,-122.211,2014,13,0,4,6
349000.0,3,2.5,1430,1002,3.0,0,0,2,8,1430,0.0,47.698,-122.349,2014,12,0,3,6
